id,title,location,category,price,poster,date_posted,source,vertical,poster_type,subject_category,instruction_lang,level,classification,confidence,is_remote,reasoning,description_preview,description_source,was_reanalyzed,url
N/A,Location box fermé / parking fermé / garage fermé - Chanteloup-en-Brie,France,N/A,250€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4354/93/39959/0/location-Box-ferme-parking-ferme-garage-ferme-Chanteloup-en-brie
N/A,Louer un appartement - Canet-en-Roussillon,France,N/A,750€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4344/88/34983/0/location-Appartement-Canet-en-roussillon
N/A,Louer une remorque auto - Névez,France,N/A,29€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4234/79/18433/0/location-Remorque-auto-Nevez
N/A,Acheter des bois / bois de chauffage / bastaing - Chailly-en-Bière,France,N/A,1€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Bois / Bois de chauffage / Bastaing Chailly-en-Bière,detail_page,No,https://www.allovoisins.com/r/5228/5/40076/0/location-Bois-bois-de-chauffage-bastaing-Chailly-en-biere
N/A,Louer une maison / villa - Canet-en-Roussillon,France,N/A,750€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4343/87/34983/0/location-Maison-villa-Canet-en-roussillon
N/A,Louer un nettoyeur haute pression / karcher - Trimer,France,N/A,19€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/490/11/20883/0/location-Nettoyeur-haute-pression-karcher-Trimer
N/A,Recherche Gateau d'anniversaire - cake art à Paris,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/gateau-d-anniversaire-cake-art
N/A,Louer un camion benne - Ecquevilly,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/4204/78/40363/0/location-Camion-benne-Ecquevilly
N/A,Location véhicule utilitaire / camionnette - Strasbourg,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/35202/0/location-Vehicule-utilitaire-camionnette-Strasbourg
N/A,Louer une maison / villa - Canet-en-Roussillon,France,N/A,750€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4343/87/34983/0/location-Maison-villa-Canet-en-roussillon
N/A,Recherche Gateau d'anniversaire - cake art à Paris,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/gateau-d-anniversaire-cake-art
N/A,Louer un nettoyeur haute pression / karcher - Trimer,France,N/A,19€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/490/11/20883/0/location-Nettoyeur-haute-pression-karcher-Trimer
N/A,Louer un camion benne - Ecquevilly,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/4204/78/40363/0/location-Camion-benne-Ecquevilly
N/A,Location véhicule utilitaire / camionnette - Strasbourg,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/35202/0/location-Vehicule-utilitaire-camionnette-Strasbourg
N/A,Louer une place de parking / parking - Tillé,France,N/A,40€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4363/93/31298/0/location-Place-de-parking-parking-Tille
N/A,Location scarificateur - Plouguerneau,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/515/11/18425/0/location-Scarificateur-Plouguerneau
N/A,Location pelleteuse / minipelle / mini pelle - Rieux-Volvestre,France,N/A,250€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 2 jours,detail_page,No,https://www.allovoisins.com/r/257/3/46482/0/location-Pelleteuse-minipelle-mini-pelle-Rieux-volvestre
N/A,Prêt logement - Saint-Nazaire,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4910/89/24279/0/location-Logement-Saint-nazaire
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/625/17/24656/0/location-Aspirateur-Saint-denis-en-val
N/A,Louer un local stockage / garde meuble / local entreposage - Reims,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 60 jours,detail_page,No,https://www.allovoisins.com/r/4361/93/26593/0/location-Local-stockage-garde-meuble-local-entreposage-Reims
N/A,Louer un local stockage / garde meuble / local entreposage - Reims,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 60 jours,detail_page,No,https://www.allovoisins.com/r/4361/93/26593/0/location-Local-stockage-garde-meuble-local-entreposage-Reims
N/A,Louer un tracteur de pelouse - Couladère,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/533/11/18927/0/location-Tracteur-de-pelouse-Couladere
N/A,Acheter des chutes - matériaux de récupération - Égliseneuve-près-Billom,France,N/A,1€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Chutes - matériaux de récupération Égliseneuve-près-Billom,detail_page,No,https://www.allovoisins.com/r/5572/3/33453/0/location-Chutes-materiaux-de-recuperation-Egliseneuve-pres-billom
N/A,Location jardin à cultiver / jardin ouvrier / jardin potager / lopin de terre - Massy,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4365/94/42920/0/location-Jardin-a-cultiver-jardin-ouvrier-jardin-potager-lopin-de-terre-Massy
N/A,Louer une dessoucheuse / rogneuse - Lescar,France,N/A,83€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/456/11/34093/0/location-Dessoucheuse-rogneuse-Lescar
N/A,Location appareil photo instantané - Saint-Georges-lès-Baillargeaux,France,N/A,100€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 2 jours,detail_page,No,https://www.allovoisins.com/r/5283/32/46334/0/location-Appareil-photo-instantane-Saint-georges-les-baillargeaux
N/A,Louer un jardin à cultiver / jardin ouvrier / jardin potager / lopin de terre - Chaniers,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4365/94/12916/0/location-Jardin-a-cultiver-jardin-ouvrier-jardin-potager-lopin-de-terre-Chaniers
N/A,Location véhicule utilitaire / camionnette - Le Havre,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/39297/0/location-Vehicule-utilitaire-camionnette-Le-havre
N/A,Prêt compresseur d'air - Cuisery,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/51/2/37349/0/location-Compresseur-d-air-Cuisery
N/A,Location tarière - Saint-Ouen,France,N/A,32€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/210/2/23204/0/location-Tariere-Saint-ouen
N/A,Location dessoucheuse / rogneuse - Colomiers,France,N/A,83€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/456/11/19366/0/location-Dessoucheuse-rogneuse-Colomiers
N/A,Location taille haie thermique - Moulle,France,N/A,17€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4915/11/33384/0/location-Taille-haie-thermique-Moulle
N/A,Location taille haie thermique - Moulle,France,N/A,17€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4915/11/33384/0/location-Taille-haie-thermique-Moulle
N/A,Location débroussailleuse - Nézignan-l'Évêque,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4930/11/20449/0/location-Debroussailleuse-Nezignan-l-eveque
N/A,Louer une tondeuse à gazon - Nézignan-l'Évêque,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/529/11/20449/0/location-Tondeuse-a-gazon-Nezignan-l-eveque
N/A,Louer une tondeuse débroussailleuse - Nézignan-l'Évêque,France,N/A,1€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/532/11/20449/0/location-Tondeuse-debroussailleuse-Nezignan-l-eveque
N/A,Location marmite (collectivités) - Montfermeil,France,N/A,16€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 2 jours,detail_page,No,https://www.allovoisins.com/r/1369/25/43484/0/location-Marmite-collectivites-Montfermeil
N/A,Location ponceuse girafe / ponceuse à bras télescopique - Vaulx-en-Velin,France,N/A,33€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 2 jours,detail_page,No,https://www.allovoisins.com/r/5282/3/36225/0/location-Ponceuse-girafe-ponceuse-a-bras-telescopique-Vaulx-en-velin
N/A,Louer un véhicule utilitaire / camionnette - Saint-Clair-de-la-Tour,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/21710/0/location-Vehicule-utilitaire-camionnette-Saint-clair-de-la-tour
N/A,Louer un robot de cuisine thermomix - Angliers,France,N/A,1€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: cuisine,N/A,listing_page,No,https://www.allovoisins.com/r/702/17/12885/0/location-Robot-de-cuisine-thermomix-Angliers
N/A,Recherche Paturage à Lacoste,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/189/0/0/service/Paturage
N/A,Cherche Moniteur sport de glisse ﾃ La Suze-sur-Sarthe,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/278/0/0/service/Moniteur-sport-de-glisse
N/A,Louer un box fermﾃｩ / parking fermﾃｩ / garage fermﾃｩ - Tours,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4354/93/21412/0/location-Box-ferme-parking-ferme-garage-ferme-Tours
N/A,Location box fermﾃｩ / parking fermﾃｩ / garage fermﾃｩ - Ranville,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4354/93/11775/0/location-Box-ferme-parking-ferme-garage-ferme-Ranville
N/A,Louer une remorque vﾃｩlo / charrette ﾃ vﾃｩlo (pour transport de matﾃｩriel) - Tarbes,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/5194/51/34474/0/location-Remorque-velo-charrette-a-velo-pour-transport-de-materiel-Tarbes
N/A,Louer un nettoyeur haute pression / karcher - Massy,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/490/11/42920/0/location-Nettoyeur-haute-pression-karcher-Massy
N/A,Louer une tronﾃｧonneuse - Bardouville,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/535/11/39159/0/location-Tronconneuse-Bardouville
N/A,Louer une tronçonneuse - Bardouville,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/535/11/39159/0/location-Tronconneuse-Bardouville
N/A,Recherche Gateau d'anniversaire - cake art à Angoulême,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/gateau-d-anniversaire-cake-art
N/A,Location sumo gonflable adultes - Angoulême,France,N/A,10€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 2 jours,detail_page,No,https://www.allovoisins.com/r/1517/27/12069/0/location-Sumo-gonflable-adultes-Angouleme
N/A,Louer un box fermé / parking fermé / garage fermé - Marseille,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4354/93/10865/0/location-Box-ferme-parking-ferme-garage-ferme-Marseille-9e-arrondissement
N/A,Location camion plateau / camion porte-voiture - Saint-Élix-le-Château,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5298/4/19168/0/location-Camion-plateau-camion-porte-voiture-Saint-elix-le-chateau
N/A,Location tatami - Oullins-Pierre-Bénite,France,N/A,30€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 30 jours,detail_page,No,https://www.allovoisins.com/r/1103/19/84150/0/location-Tatami-Oullins-pierre-benite
N/A,Location pelle (jardinage) - Pont-Sainte-Maxence,France,N/A,5€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: jardinage,N/A,listing_page,No,https://www.allovoisins.com/r/491/11/31919/0/location-Pelle-jardinage-Pont-sainte-maxence
N/A,Louer un marteau piqueur / marteau perforateur - Cervens,France,N/A,25€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/253/3/38718/0/location-Marteau-piqueur-marteau-perforateur-Cervens
N/A,Location débroussailleuse - Ploemeur,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4930/11/29347/0/location-Debroussailleuse-Ploemeur
N/A,Louer une disqueuse - Le Ferré,France,N/A,16€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/75/2/21000/0/location-Disqueuse-Le-ferre
N/A,Louer un marteau piqueur / marteau perforateur - Cervens,France,N/A,25€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/253/3/38718/0/location-Marteau-piqueur-marteau-perforateur-Cervens
N/A,Location tronçonneuse - Arras,France,N/A,10€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/535/11/32497/0/location-Tronconneuse-Arras
N/A,Location véhicule utilitaire / camionnette - Moirans,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/21969/0/location-Vehicule-utilitaire-camionnette-Moirans
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
N/A,Location aspirateur - Saint-Denis-en-Val,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/17/0/0/location-vente/Electromenager
