id,title,location,category,price,poster,date_posted,source,vertical,poster_type,subject_category,instruction_lang,level,classification,confidence,is_remote,reasoning,description_preview,description_source,was_reanalyzed,url
N/A,Louer une tondeuse à gazon - Quint-Fonsegrives,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/529/11/18855/0/location-Tondeuse-a-gazon-Quint-fonsegrives
N/A,Location destructeur de documents - La Baule-Escoublac,France,N/A,8€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/5221/35/43085/0/location-Destructeur-de-documents-La-baule-escoublac
N/A,Location tonnelle - Saint-Août,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/582/12/21197/0/location-Tonnelle-Saint-aout
N/A,Location clé (outillage) - Créteil,France,N/A,5€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/45/2/43239/0/location-Cle-outillage-Creteil
N/A,Location clé (outillage) - Créteil,France,N/A,5€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/45/2/43239/0/location-Cle-outillage-Creteil
N/A,Location ponceuse girafe / ponceuse à bras télescopique - Vorges-les-Pins,France,N/A,70€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 2 jours,detail_page,No,https://www.allovoisins.com/r/5282/3/16235/0/location-Ponceuse-girafe-ponceuse-a-bras-telescopique-Vorges-les-pins
N/A,Louer une pompe (outillage) - Étuz,France,N/A,17€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/156/2/36750/0/location-Pompe-outillage-Etuz
N/A,Louer une bétonnière / toupie à béton - Dohem,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/228/3/33040/0/location-Betonniere-toupie-a-beton-Dohem
N/A,Location broyeur de végétaux - Payrin-Augmontel,France,N/A,30€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/436/11/41856/0/location-Broyeur-de-vegetaux-Payrin-augmontel
N/A,Location broyeur de végétaux - Payrin-Augmontel,France,N/A,30€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/436/11/41856/0/location-Broyeur-de-vegetaux-Payrin-augmontel
N/A,Location brosse à encoller - Marseille,France,N/A,5€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/22/2/10874/0/location-Brosse-a-encoller-Marseille-15e-arrondissement
N/A,Louer un malaxeur électrique / mélangeur à peinture - Marseille,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: peinture,N/A,listing_page,No,https://www.allovoisins.com/r/113/2/10874/0/location-Malaxeur-electrique-melangeur-a-peinture-Marseille-15e-arrondissement
N/A,Location machine à barbapapa - Paris,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/1364/25/55521/0/location-Machine-a-barbapapa-Paris-8e-arrondissement
N/A,Louer une débroussailleuse - Montaud,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4930/11/20477/0/location-Debroussailleuse-Montaud
N/A,Location véhicule utilitaire / camionnette - Nanteau-sur-Lunain,France,N/A,30€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/40000/0/location-Vehicule-utilitaire-camionnette-Nanteau-sur-lunain
N/A,Location tondeuse à gazon - Arengosse,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/529/11/22865/0/location-Tondeuse-a-gazon-Arengosse
N/A,Louer un véhicule utilitaire / camionnette - Le Mans,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,HIGH,No,Obvious on-site work: camion,N/A,listing_page,No,https://www.allovoisins.com/r/5142/78/37733/0/location-Vehicule-utilitaire-camionnette-Le-mans
N/A,Louer une tondeuse à gazon - Saint-Savinien,France,N/A,10€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/529/11/12736/0/location-Tondeuse-a-gazon-Saint-savinien
N/A,Louer une citadine / petite voiture / voiture économique - Porte des Pierres Dorées,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/4201/75/79648/0/location-Citadine-petite-voiture-voiture-economique-Porte-des-pierres-dorees
N/A,Louer une tronçonneuse - Blanquefort,France,N/A,20€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/535/11/20030/0/location-Tronconneuse-Blanquefort
N/A,Location chargeur de batterie auto moto - Paris,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/5233/79/50350/0/location-Chargeur-de-batterie-auto-moto-Paris-20e-arrondissement
N/A,Location vidûˋo projecteur - Ploemeur,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/1803/32/29347/0/location-Video-projecteur-Ploemeur
N/A,Recherche ClûÇture Grillage û Anglet,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/cloture-grillage
N/A,Louer un siège auto - Saint-Julien-lès-Metz,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 5 jours,detail_page,No,https://www.allovoisins.com/r/4183/71/29534/0/location-Siege-auto-Saint-julien-les-metz
N/A,Location machine à projeter - Soubise,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/252/3/12970/0/location-Machine-a-projeter-Soubise
N/A,Cherche Pension chevaux à Lapte,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/188/0/0/service/Pension-chevaux
N/A,Louer un garage - Mitry-Mory,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4356/93/39746/0/location-Garage-Mitry-mory
N/A,Acheter un plateau de table et tréteau - Labatut,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/1381/25/23006/0/location-Plateau-de-table-et-treteau-Labatut
N/A,Location maison / villa - Créon,France,N/A,500€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/4343/87/20293/0/location-Maison-villa-Creon
N/A,Louer une tondeuse à gazon - Saint-Apollinaire,France,N/A,15€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/529/11/8094/0/location-Tondeuse-a-gazon-Saint-apollinaire
N/A,Cherche Clôture Grillage à Lons,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/cloture-grillage
N/A,Don chaudière - Tarbes,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/306/5/34474/0/location-Chaudiere-Tarbes
N/A,Acheter des chutes - matériaux de récupération - Nice,France,N/A,1€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/5572/3/8228/0/location-Chutes-materiaux-de-recuperation-Nice
N/A,Louer un siège auto - Saint-Julien-lès-Metz,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 5 jours,detail_page,No,https://www.allovoisins.com/r/0/71/0/0/location-vente/Materiel-de-puericulture
N/A,Cherche Pension chevaux à Lapte,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/188/0/0/service/Pension-chevaux
N/A,Acheter un plateau de table et tréteau - Labatut,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/25/0/0/location-vente/Equipement
N/A,Location maison / villa - Créon,France,N/A,500€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/0/87/0/0/location-vente/Maison
N/A,Louer un siège auto - Saint-Julien-lès-Metz,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 5 jours,detail_page,No,https://www.allovoisins.com/r/0/71/0/0/location-vente/Materiel-de-puericulture
N/A,Cherche Pension chevaux à Lapte,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/188/0/0/service/Pension-chevaux
N/A,Acheter un plateau de table et tréteau - Labatut,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/25/0/0/location-vente/Equipement
N/A,Location maison / villa - Créon,France,N/A,500€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/0/87/0/0/location-vente/Maison
N/A,Louer un siège auto - Saint-Julien-lès-Metz,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 5 jours,detail_page,No,https://www.allovoisins.com/r/0/71/0/0/location-vente/Materiel-de-puericulture
N/A,Cherche Pension chevaux à Lapte,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/188/0/0/service/Pension-chevaux
N/A,Acheter un plateau de table et tréteau - Labatut,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/25/0/0/location-vente/Equipement
N/A,Location maison / villa - Créon,France,N/A,500€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/0/87/0/0/location-vente/Maison
N/A,Recherche Clôture Grillage à Sommepy-Tahure,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/cloture-grillage
N/A,Location château gonflable (matériel d'animation) - Montlhéry,France,N/A,100€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/27/0/0/location-vente/Jeux-materiel-d-animation
N/A,Louer un siège auto - Saint-Julien-lès-Metz,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 5 jours,detail_page,No,https://www.allovoisins.com/r/0/71/0/0/location-vente/Materiel-de-puericulture
N/A,Cherche Pension chevaux à Lapte,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/188/0/0/service/Pension-chevaux
N/A,Acheter un plateau de table et tréteau - Labatut,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/25/0/0/location-vente/Equipement
N/A,Location maison / villa - Créon,France,N/A,500€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 365 jours,detail_page,No,https://www.allovoisins.com/r/0/87/0/0/location-vente/Maison
N/A,Recherche Clôture Grillage à Sommepy-Tahure,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/cloture-grillage
N/A,Location château gonflable (matériel d'animation) - Montlhéry,France,N/A,100€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/27/0/0/location-vente/Jeux-materiel-d-animation
N/A,Recherche Clôture Grillage à Sommepy-Tahure,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/v/cloture-grillage
N/A,Location château gonflable (matériel d'animation) - Montlhéry,France,N/A,100€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/27/0/0/location-vente/Jeux-materiel-d-animation
N/A,Louer un siège auto - Saint-Julien-lès-Metz,France,N/A,21€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",Durée : 5 jours,detail_page,No,https://www.allovoisins.com/r/0/71/0/0/location-vente/Materiel-de-puericulture
N/A,Cherche Pension chevaux à Lapte,France,N/A,N/A,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,"NLP Analysis: Ambiguous signals (remote: 0, onsite: 0)",N/A,listing_page,No,https://www.allovoisins.com/r/0/188/0/0/service/Pension-chevaux
N/A,Acheter un plateau de table et tréteau - Labatut,France,N/A,50€,N/A,N/A,allovoisins,general,unknown,N/A,N/A,N/A,on-site,MEDIUM,No,NLP Analysis: Strong on-site indicators (score: 2 vs 0),Durée : 1 jour,detail_page,No,https://www.allovoisins.com/r/0/25/0/0/location-vente/Equipement
